feature_ids	NP_10m_2_trimm_paired_expression	NP_10m_3_trimm_paired_expression	NP_10m_4_trimm_paired_expression	N_10m_2_trimm_paired_expression	N_10m_4_trimm_paired_expression	N_10m_3_trimm_paired_expression	NP_1hr_1_trimm_paired_expression	NP_1hr_2_trimm_paired_expression	NP_1hr_3_trimm_paired_expression	N_1hr_2_trimm_paired_expression	N_1hr_3_trimm_paired_expression	N_1hr_4_trimm_paired_expression
3746_gene	13.281035265072148	13.57884863511743	13.227729698755613	13.370510524661077	12.96312082392389	13.284116746168548	13.005377506440995	12.93380710155387	13.286628719164277	13.140741574315944	12.751884970651249	13.156888878490294
3747_gene	12.221734653291131	11.14737335526462	12.324440029366823	12.536326747170875	12.420006247955124	12.37526560221143	11.003438029485595	12.197696077845988	10.566229443731922	11.643585010953782	12.457328463311294	12.774041231662956
3748_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3749_gene	3.810310176070836	3.8021443193730464	3.8843285116932718	3.8594090612126664	3.4211249691259606	3.7409888807661096	4.30099506003464	4.377623412154727	4.43490025071379	4.199073639797113	3.90486462840062	4.049639836976468
374_gene	0.5676972375111309	0.4540123908895435	0.9917324500763784	0.905088270051631	1.1475468621794456	1.2844186209672843	0.3602274358967154	0.8790196245384329	0.2814707096530859	0.8492259119958658	0.9447320877356576	0.8411930416159492
3750_gene	0.8004022928774317	0.6729107720672488	0.6613021819991647	1.317038338313952	1.43245995730019	1.3841176670104487	0.8313010108637878	0.6609645641049754	1.0209980989179384	1.0385467453402715	1.1400636616807325	1.0348037801238885
3751_gene	2.804552270294876	2.556911021344169	3.170013402772596	3.932511012833597	3.809709317456238	4.051546589841947	3.682337420703265	4.383405189720544	3.6784886763432434	3.9114406391404746	4.135121221795924	3.6937717888728985
3752_gene	1.378900742816721	1.2361031233496749	1.806032208422356	1.4457692596666722	2.1560417938512733	1.857051983336067	1.5908533113062706	2.5078621648063306	1.170627029014914	1.2014302687671023	1.146177604901133	1.6842973075009775
3753_gene	1.5855106665427297	1.226681109853478	1.4753659446814091	1.598532082538121	1.8376494999866178	2.0213999767011708	1.3905106987078706	1.8450780104581765	1.2542866333604927	1.562903144524403	1.7341432617799792	1.4349145156690664
3754_gene	5.386674970808386	5.81133845636754	5.255020928323605	5.556680740162939	5.3557351549504055	4.985123066875652	5.564901923457535	6.369061377954525	5.597529428433533	5.697544864629586	5.313016424044171	5.791152247487277
3755_gene	3.003330923412632	2.6224270651218182	3.640112500867386	3.786970032923649	3.3856119697088256	3.51748622689563	4.5377210696062225	3.864188753360034	5.0813748432567705	4.054751763921797	3.3051994192585608	4.417874434386986
3756_gene	4.22184705163775	3.672249632485331	3.6879776186497937	4.445437532025929	4.813672619993898	4.757866650206026	5.193347480398701	4.735891596137585	3.9437662335765684	4.605305108094972	4.9023390582704005	4.372583204362375
3757_gene	0.0	0.0	0.03731506228491831	0.04794553394607822	0.0878754536409995	0.06628711412408994	0.06016285237252015	0.0	0.0	0.07762590521970472	0.07727332908650808	0.0
3758_gene	1.3282716032579747	1.0019705083071124	1.4926906392828967	1.6541486163803265	1.918709258652592	1.9790294201748826	2.6877900841585065	3.2247736848412942	2.77757397907786	1.8275468193997968	1.909135055725657	1.9726617940666311
3759_gene	1.2607981410102873	0.8774954608306683	1.1630478408585814	0.8552375215423567	0.44746049675246685	1.7555486611470044	1.3219177170290857	1.1307900625047667	0.7783233630301178	0.7517322045061156	0.7703266820318311	0.7594658412271565
375_gene	5.822659689491911	4.4667143987156885	6.027868368773745	5.7569072235788035	6.543653255758968	5.666510813248377	4.88145493909938	5.984591832275126	4.25286831153357	5.203684825158787	6.7081167592253825	6.408134493387661
3760_gene	0.0	0.16179470892309605	0.18596695343245773	0.0	0.0	0.20886726896065744	0.0	0.04792698477035195	0.0	0.0	0.0	0.0
3761_gene	4.250103052953279	4.532516745232314	4.27385638597074	4.812431382623099	5.012970342518518	5.304358506525913	3.3815273086760835	3.853808594493287	3.6391524291752138	3.9603288072227123	3.88275373818226	4.453597156323384
3762_gene	6.40348680725878	6.972928313433494	6.473177050188258	6.219735865413439	5.94264585755299	6.105861539337931	6.032757274613005	6.1714425006073315	6.102335970666626	6.276794400747175	5.8441839273599285	6.276339467172657
3763_gene	2.1430985808168375	2.60749537495408	2.419299426502045	3.392093611319359	3.4248398673693283	3.0371655076714097	4.109271280202063	3.7637849518726947	4.383444612635341	3.9379389679189565	3.5883398199245558	3.496683552608514
3764_gene	2.470420773333186	2.9361933015721764	2.990315168948735	3.7826851675440936	3.751367170902449	3.616602379695242	4.424691249396582	4.115713320731823	4.80623031174631	4.258898756421057	3.9974852895430004	3.9928756159662866
3765_gene	0.0	0.0	0.0	0.1060986396614956	0.026562124050664545	0.0	0.0	0.1269023405191305	0.3874368378170715	0.23028368068535873	0.5871197399508556	0.21199528986961477
3766_gene	0.5475211999098405	0.2853148999321315	0.3464833578849241	1.1902067061760908	0.7594574201871402	0.9447567531750005	1.5140024804241454	1.3956670426890794	0.6968951393309849	1.073357385773001	1.157331915318969	1.1445632722283445
3767_gene	0.38512349677481406	0.45633287775070996	0.4151884128165281	0.6404356093214043	0.6700256457189069	0.9409800243971426	0.41538638678628736	0.6955192244573544	0.41282235387666427	0.37550682219281667	0.4095912121900158	0.4822336334146654
3768_gene	0.3923445392921515	0.47074962402729464	0.43859594919601974	0.6706500501572731	0.6864386769229897	0.9812576907936224	0.4353003580482956	0.6987427836801495	0.41390971229151363	0.37766656379611685	0.4624710280537504	0.5297134791721604
3769_gene	0.3996838752609321	0.4855497951003423	0.4631231789649626	0.70197344640848	0.7022550942249199	1.0227241616781106	0.4560263482399308	0.7019775675198818	0.414999645935772	0.3798366964604556	0.5210311135741236	0.5809980168725289
376_gene	1.9582101684578932	1.732232539666365	1.8964144980285944	2.164289819562554	2.6855034159678315	2.3637905759718	1.39575445135041	1.8669369956572588	1.8221355654790656	1.695702937652481	1.898088294480615	1.913790355078992
3770_gene	0.4297186752023112	0.4699750804918954	0.6487861227986107	0.7600768601890079	0.7293472675179008	0.8959830370434486	0.7714082329911507	0.5726128940843954	0.8270998655476359	0.6920390375157773	0.7619029462616436	0.5825422315863502
3771_gene	0.6855002432755106	1.1029610298400672	1.1066289991148897	1.0428464240870017	1.176894527008045	0.7590707327893514	1.0740726496025061	0.5680075332510908	0.97833275406129	1.723640511531902	1.1765117152813511	1.4634789935577464
3772_gene	1.9721778985063276	2.136466858274036	2.0112908901608053	2.9900091672371496	2.7358061376536784	3.227288219931551	2.8794158696400722	3.2266290021854056	2.682354874984511	3.4667022531804057	3.006315807529077	3.3376597558938896
3773_gene	3.7015923433828197	3.152364003047541	3.8127910113816528	3.8663769693731957	3.7688665693815726	4.010802648772599	4.288140563595594	4.95140355816294	3.896661187981126	3.70537502246087	4.020868569704053	4.003531398251454
3774_gene	3.0241980266042336	3.042445138238383	3.282147421808248	4.550399949875525	4.079947837182831	4.437333045475297	4.464944717708635	4.763164429965872	3.8917365228431535	3.6143871633226414	4.111289178154161	4.315965697686666
3775_gene	3.150944882551771	3.6569600460030354	2.916637248328217	3.3024697522302207	3.193865717515974	3.087197664851419	3.374553138360634	3.468350661291228	3.2223395618431208	3.401750018084073	2.735351567380462	3.24244699190123
3776_gene	2.777659658123163	2.9846158990490386	3.0096840513765635	3.412024652315655	3.0352333179486144	3.550024977729193	3.1195651238165225	3.352512667482286	2.558198283908122	3.109836567737958	3.1091805807957407	3.6441552238551163
3777_gene	4.003296925392394	3.401900035454814	4.170452871609973	3.832000072051953	4.606184690090853	3.6208563121542086	3.255597413860535	4.171353427905252	3.3388750761566675	3.265124427911825	4.09231739937224	4.008420855612876
3778_gene	1.867488037761205	1.6708956411499876	1.8393543390206393	1.8943516584312123	1.9824259767508	2.1517593793783747	1.8182940727553591	2.443511939853489	1.3575499019055135	1.6720191318726814	1.6074202091755052	1.5495266624439734
3779_gene	3.2547714864513058	3.7270819570770906	3.2488988317807803	4.392537136366014	3.9751064555431745	4.345484318412902	4.361321239930874	4.23100720226942	4.066201061440978	4.761812658413937	4.671650932247353	4.106084092601215
377_gene	0.38089731711203345	0.817605020660992	0.4375051496302603	0.6194964569565033	0.36265765518832765	0.963961652654367	0.26083659455236463	0.30238857641528666	0.1679984748042578	0.2339558598560009	0.551001322077876	0.8046214733233522
3780_gene	2.735005620953511	2.903972306875439	2.7985325459799997	3.1406809837605953	2.8735264887589165	2.7503361505723034	3.7832452882064413	3.5669658002272557	3.103104757814054	2.89874692343096	3.6137580987793934	2.5078255839303067
3781_gene	3.206722333507794	3.101791047808919	3.5714537902805326	4.832604586507526	4.8961768114327935	5.066400781660321	3.683409464343302	4.627588376176877	3.671145206534868	4.539676924404241	4.945627269624857	4.753254834890255
3782_gene	2.3020018762915067	2.1953266446696635	2.2775208528993742	2.0650079412718503	2.171171390055038	2.3898882476028964	2.1022638622360197	2.479452083334645	2.1713703952927754	2.1630626103121986	1.9546023492531708	2.2491092054115636
3783_gene	5.207530930083859	5.32161634093957	4.85284682902447	4.433070310653434	4.800374752491522	5.337201208981322	3.877268947459542	4.7251711996024355	3.4549109858087936	4.127284365877605	3.970141982210786	4.786670129865439
3784_gene	2.5378275956361676	2.4464110958917584	2.672975580754817	3.7904953840845685	4.174175782349603	4.184890551362146	3.677197010210816	4.335597109186615	3.7006732467366263	3.477688444974932	4.166839986445697	4.168273050363927
3785_gene	7.524855109960327	7.465153542818734	7.385214579601337	7.47213137611101	7.383456323048086	7.488575867655949	8.091985582431104	7.764274657639233	8.14915617988337	7.37505993735318	7.391063387321161	7.2562912051531105
3786_gene	1.0454336060547007	1.0035701231466854	1.3961886327284114	1.206646222041865	1.3877831159101512	1.9831091057164156	1.181251229379253	1.8232968749346357	0.8566122424644484	0.6943176056068759	0.9412376732259744	1.6018998052476234
3787_gene	5.079342846262348	4.830509974579173	5.261472330712435	5.911634037439862	5.580372588320774	6.1122384290033205	5.436870546203519	5.5885674073342155	5.008403524249348	5.515067036412627	5.906002940560238	5.912506081284517
3788_gene	2.560132443842278	2.8190289979980463	2.766689036012971	3.3490804209153677	3.4235197537764974	3.6465321522011047	2.6692337784514395	3.588198991647444	2.904610655028053	3.366489529526587	3.2959451850576182	3.918998793343034
3789_gene	0.12285506224713785	0.0	0.0	0.1512008166177486	0.0	0.04257064792185946	0.0	0.0	0.21238633761794837	0.19335018451439615	0.3594162443427047	0.03792769335716493
378_gene	5.563809828595128	5.705357648632688	5.535545788809682	5.12298915596922	5.007617699527781	4.719889397633059	6.244214929126893	5.651578961553367	6.148654700564891	4.855371180350859	4.9677489226932	4.603560476430056
3790_gene	2.4331400123724767	2.64322377641192	2.4997151365256314	2.9278794972674005	2.886945060623359	2.936853390232389	2.5674738073425134	2.7329202794819842	2.588844084549793	2.9412246969734084	2.6774629144140567	2.6285851729876732
3791_gene	3.342474653449795	2.9511114269214027	3.2322909478621624	3.746890343181999	3.930824725072816	4.201446303866886	2.9976520569763645	3.7103677541573745	2.6467114658475652	3.49562352858447	3.3610806967526043	3.5085248032267917
3792_gene	2.6547538244874023	3.0297809692866293	3.1614175180036077	3.8094782031735677	3.731175137135247	3.477927802013568	3.3092299823903555	4.105738710277355	3.040557163824946	2.4345262616380263	3.224836367047488	2.9819655445218065
3793_gene	3.9097728858671648	4.514665685967291	4.360038686457604	5.212865558073629	5.211999043368545	4.469918854724654	4.864235015312662	4.967073434347341	4.705629091185335	4.131399726075098	4.996764694640175	4.0285896282505576
3794_gene	8.78540513173334	9.217191921907546	9.135435373149395	9.430580620112625	8.910540485110522	9.08939764072628	9.093424211270365	9.382717827535084	8.641160091910617	7.697890856065901	8.648750874090759	8.294834310250565
3795_gene	5.513508083516039	6.134894329835291	5.786586999071334	6.364702729782564	5.693213200520154	6.13305870003669	5.958360329568553	6.188744897888415	5.6407864292887195	5.399308993597215	5.446459048144892	5.54000549941709
3796_gene	1.616124576541448	1.0676110373449093	1.7612330071527866	1.593152295274847	1.9428384271752435	1.6425619605866957	1.3664806666004832	2.2517727097795732	1.1359159794828322	1.0341373201910111	1.4997899703242696	1.509154192012894
3797_gene	2.5854015359208957	2.3995066803581624	2.661044443061263	2.7812710867579264	3.3509148362022794	3.073401645144524	2.6533813402996023	3.406577410744749	2.8548305144390445	2.265436432330159	2.310074702675314	2.363300670642692
3798_gene	1.0593276723741365	0.8793465283930408	1.365959968837836	1.5985895292535548	1.5036917366562452	1.5316052164336722	0.9561389058859422	1.7778806013156874	1.0652810067855751	0.8702119111855708	1.048455378528363	1.3208157007132681
3799_gene	2.9076229099970847	2.247860190221086	2.861777694703464	2.733627829778495	3.336820920752419	2.6627706275248695	1.8281013906047976	2.627810953940747	1.5816846184761697	1.809185345709452	2.5502405620804627	2.81644326322625
379_gene	2.05670431238105	2.26599976780564	2.245156761649912	1.7274871408609476	2.266205890699172	2.332359089722878	1.7120279314340885	1.9597315134268398	1.6307948617930221	1.8431775085677302	1.5961290625090687	1.6368312989949088
37_gene	3.149038223421326	2.8598891138902145	3.1505580397565423	3.3266874664336306	3.1283168729165904	3.7646075649151673	2.8733550331336333	2.8941446484346525	2.2378591738112203	3.6726308750957153	3.3612724269881866	3.443761071524526
3800_gene	9.58117035503803	8.436132541057416	9.562628886090803	9.049545403864963	9.549349036335087	8.917355671336077	9.056564037417093	9.988575872406056	8.63730166562103	8.537772411506694	9.401918090114128	9.707807289797815
