feature_ids	NP_10m_2_trimm_paired_expression	NP_10m_3_trimm_paired_expression	NP_10m_4_trimm_paired_expression	N_10m_2_trimm_paired_expression	N_10m_4_trimm_paired_expression	N_10m_3_trimm_paired_expression	NP_1hr_1_trimm_paired_expression	NP_1hr_2_trimm_paired_expression	NP_1hr_3_trimm_paired_expression	N_1hr_2_trimm_paired_expression	N_1hr_3_trimm_paired_expression	N_1hr_4_trimm_paired_expression
3843_gene	7.048416696547152	5.994340401625953	7.249728912396015	2.572951011964353	2.4198462741576594	2.622216086932357	6.3437359092753365	7.079190155950334	5.534439071107813	2.591347424854275	2.9954628104502445	2.453144313429436
3844_gene	5.482694617539827	4.83449749546386	5.55396307746382	0.8284609826610834	0.5996329619491093	0.7904033946933973	4.9935053581956765	5.583205611423372	4.249633895528719	1.299057054207975	0.8205351747404189	0.7298024607048375
3845_gene	3.1871539327752947	2.2961240438979686	3.0122025007124065	2.888535972908794	3.1940206853568482	3.0498813009782966	2.858363805749798	3.2852089587673707	2.5364170104164896	2.6969728659342436	2.6772439212823462	2.7469737606206546
3846_gene	0.029814706846916495	0.08655960119307056	0.2385973405876405	0.036205093189804846	0.0909319976191365	0.07521222487697397	0.06120384383149072	0.2237907454496153	0.0	0.0	0.0	0.25324746376369645
3847_gene	1.0547352791533047	1.2059404578600914	0.606105796960265	0.47959274189883383	0.7534599172512749	0.4405164011164659	0.757048856251295	0.8185430148885867	0.7390764432692891	0.8536460056812397	0.40988401595008533	0.41515291026573703
3848_gene	0.29740743773702316	0.4089563648925494	0.3990737257124723	0.4978351071788438	0.10769054716811252	0.259835291990228	0.544306336522868	0.24109454763961333	0.09930193802120138	0.14157535302353905	0.2875136663623587	0.1933541686028034
3849_gene	0.0	0.0	0.07837483113776067	0.039436028749254955	0.10907031948213493	0.06003492869496013	0.0	0.2194801863840559	0.0	0.0	0.06657282134672594	0.0
384_gene	5.092791511530743	3.8911566780180418	5.185967292639509	4.9337591002098815	5.467563523845851	5.184002084567137	4.310833272226764	5.474370916074967	3.4950418370951266	4.262260628290987	5.4996131879108185	4.899074822026951
3850_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3851_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
